dataset,width,height,psnr,ssim
EUVP,256,256,19.206590548558893,0.774344391329396
EUVP,256,256,18.054909694532135,0.7023852868154664
EUVP,256,256,17.63223861194518,0.7195378657379415
EUVP,256,256,15.165668885298562,0.7030176816483417
EUVP,256,256,19.037062315215778,0.737539927822028
EUVP,256,256,16.05610126658219,0.8215152062416129
EUVP,256,256,19.371714640587605,0.79541661369846
EUVP,256,256,18.178560396936323,0.7960088984182604
EUVP,256,256,17.901606944649185,0.7614123068390078
EUVP,256,256,18.03148969677166,0.7469700828529997
EUVP,256,256,16.556264672806034,0.7508485908964923
EUVP,256,256,18.382397104800404,0.7628666864362996
EUVP,256,256,19.108711352722434,0.7929044407809523
EUVP,256,256,12.549009031102255,0.6532483680912325
EUVP,256,256,20.9904404096048,0.6192377709671432
EUVP,256,256,17.306374649847847,0.7945431531049957
EUVP,256,256,17.100410718939422,0.7843522822792273
EUVP,256,256,18.070699443763367,0.7488519978031697
EUVP,256,256,16.762141089938247,0.4833232648664339
EUVP,256,256,16.350231622715725,0.7588217710654949
EUVP,256,256,16.90140140871518,0.7404422412805665
EUVP,256,256,15.666029232595616,0.6548799184606917
EUVP,256,256,16.482067853662304,0.7925321256016522
EUVP,256,256,14.645956038761234,0.7386621364138365
EUVP,256,256,18.231597881026627,0.7930521184778178
EUVP,256,256,13.875675130143277,0.629074208220731
EUVP,256,256,15.139957941744717,0.8056876220505358
EUVP,256,256,13.540228953963162,0.6751002112648133
EUVP,256,256,15.513833234249383,0.6954026612699926
EUVP,256,256,15.78970363844763,0.7772668682652242
EUVP,256,256,14.841470803402228,0.6212508381758769
EUVP,256,256,16.168434111399574,0.6942516297184381
EUVP,256,256,13.953453815013946,0.7154168361250771
EUVP,256,256,16.661475339187707,0.7443005482551212
EUVP,256,256,16.238558290636874,0.6572484420269257
EUVP,256,256,17.27318658231753,0.7402716268964497
EUVP,256,256,18.357933281470768,0.7135519975597956
EUVP,256,256,16.36331943061534,0.7465213813601085
EUVP,256,256,16.527234709280684,0.7817161186621236
EUVP,256,256,16.01266507941215,0.5033780956205121
EUVP,256,256,15.06032713721816,0.6465778827231803
EUVP,256,256,15.883564799545475,0.731691610498539
EUVP,256,256,12.29006031183238,0.5581080967788026
EUVP,256,256,16.68654657145264,0.7616309773355043
EUVP,256,256,20.63828339473023,0.7943440818545793
EUVP,256,256,23.037686911517806,0.5781392500272279
EUVP,256,256,15.912893584438766,0.7542501390075586
EUVP,256,256,17.304829130732248,0.7641130810361685
EUVP,256,256,13.94299483577057,0.6796151638013285
EUVP,256,256,18.437426215448703,0.7951567405058344
EUVP,256,256,13.958592442583795,0.7008082617578163
EUVP,256,256,18.106223803041367,0.7659691484801225
EUVP,256,256,18.080653099752148,0.8135944527341746
EUVP,256,256,16.389874987763644,0.7628916022631764
EUVP,256,256,13.365043014123444,0.7313795738764631
EUVP,256,256,13.77637242143949,0.7266603660220454
EUVP,256,256,16.715041287463006,0.8581499881924745
EUVP,256,256,20.149200633682838,0.7817081045071156
EUVP,256,256,13.999979669783084,0.5785240973947446
EUVP,256,256,15.335559792338495,0.7388510538506704
EUVP,256,256,13.866867549297897,0.8540421522084728
EUVP,256,256,14.034969669263592,0.698914627003473
EUVP,256,256,12.38562523392909,0.6599786079647796
EUVP,256,256,16.640316971495007,0.7956406663991822
EUVP,256,256,14.427806850756973,0.7897264422919964
EUVP,256,256,18.94063561475039,0.8524759335029292
EUVP,256,256,17.712455172630932,0.5712836284216644
EUVP,256,256,15.529703097286161,0.7149686118661318
EUVP,256,256,14.447536336970837,0.7137556188760131
EUVP,256,256,18.95651604599165,0.8161790841433837
EUVP,256,256,20.859011313494385,0.7874868146208497
EUVP,256,256,17.07012261131585,0.7672708868395466
EUVP,256,256,13.383175187148685,0.8061885419910749
EUVP,256,256,15.41600647274918,0.7086635520244221
EUVP,256,256,18.821175091802743,0.8038279959512146
EUVP,256,256,17.885793665971217,0.7435610791353322
EUVP,256,256,14.24784721563814,0.5885184472398924
EUVP,256,256,7.662265110844634,0.5714766962925196
EUVP,256,256,14.282842966835085,0.7833320855143189
EUVP,256,256,17.29561917908377,0.7935181144230211
EUVP,256,256,16.36450452669399,0.6925062659568714
EUVP,256,256,16.43967172222681,0.7462902673047923
EUVP,256,256,13.616445375493033,0.6082663703790404
EUVP,256,256,21.02605768739047,0.837873384003324
EUVP,256,256,12.317030376997746,0.5283049292742524
EUVP,256,256,17.89675785580727,0.7230441973915838
EUVP,256,256,18.730652999032724,0.7875326577517897
EUVP,256,256,11.964475271185279,0.7446599970144442
EUVP,256,256,15.830845076066339,0.7045803823680469
EUVP,256,256,13.57015159228856,0.6483602051843956
EUVP,256,256,15.965162512035452,0.7261563861177568
EUVP,256,256,14.05121822326566,0.6526598176693397
EUVP,256,256,16.000675168644413,0.7792708348939218
EUVP,256,256,14.094393370140628,0.6246674620910707
EUVP,256,256,11.812399944220136,0.568589417412053
EUVP,256,256,18.408420090546905,0.8379668320657511
EUVP,256,256,17.465032393299403,0.6672100047824642
EUVP,256,256,15.118262116422056,0.8355774683369493
EUVP,256,256,17.108088695339482,0.8063597773735637
EUVP,256,256,17.352091598357987,0.731100637594444
EUVP,256,256,18.924311537522694,0.75535571756382
EUVP,256,256,17.94517508763126,0.7880898690192847
EUVP,256,256,16.08248737121641,0.7711570725570583
EUVP,256,256,16.749321277246445,0.5802136343088464
EUVP,256,256,14.03683078506859,0.6361114339657631
EUVP,256,256,17.045171589949607,0.7496250664740124
EUVP,256,256,15.701185082224438,0.6563522601658863
EUVP,256,256,14.873842160879356,0.8103793731866403
EUVP,256,256,19.02076762596757,0.8084426423520344
EUVP,256,256,17.563908178905308,0.838594742207269
EUVP,256,256,12.699525314483736,0.678464050907738
EUVP,256,256,15.78686776074981,0.8007615569049823
EUVP,256,256,19.005416605417476,0.7487392568091208
EUVP,256,256,19.036961539087343,0.8119474081199879
EUVP,256,256,13.751883282628356,0.6544483484207201
EUVP,256,256,15.87938946009035,0.7527600872333818
EUVP,256,256,17.493973327959747,0.5988834876518125
EUVP,256,256,17.878983887349435,0.785657001190931
EUVP,256,256,19.946076468473606,0.7728885948724394
EUVP,256,256,14.95859912011107,0.6761640006763953
EUVP,256,256,11.710141519805857,0.703454825625662
EUVP,256,256,18.492725143010873,0.8736149939500648
EUVP,256,256,19.403566349626434,0.8088573255903547
EUVP,256,256,15.837799389682793,0.7730794691812446
EUVP,256,256,13.704857008642911,0.6701893191908703
EUVP,256,256,18.618984492094214,0.799877123577902
EUVP,256,256,16.03670279368718,0.7631944185527035
EUVP,256,256,12.647752054128855,0.6851057489928941
EUVP,256,256,16.72721670455938,0.7259588862935988
EUVP,256,256,21.571130470610203,0.5282599896862609
EUVP,256,256,14.771134707742457,0.69179272732327
EUVP,256,256,21.732873835127396,0.714658450119752
EUVP,256,256,15.964097220954649,0.7255415195219906
EUVP,256,256,18.07088046541351,0.7725788228217043
EUVP,256,256,12.022299461195672,0.6060813917501686
EUVP,256,256,16.455456971648665,0.7471422851116237
EUVP,256,256,17.07161460649203,0.8184891729689534
EUVP,256,256,15.629141066319512,0.6608764045994873
EUVP,256,256,12.730256780523714,0.7783934690582895
EUVP,256,256,16.66173929881788,0.7825120530701014
EUVP,256,256,17.690522544803862,0.7024662260066007
EUVP,256,256,16.046191832353784,0.7681930115239948
EUVP,256,256,11.625790273373264,0.614357010404908
EUVP,256,256,16.927459225882174,0.7307181526175736
EUVP,256,256,11.568086842680378,0.615209109312391
EUVP,256,256,14.686428213474025,0.6020897583087392
EUVP,256,256,16.053837108810463,0.7417431199703609
EUVP,256,256,18.14864333942683,0.7347484155849981
EUVP,256,256,17.542650739578686,0.8212255479528627
EUVP,256,256,15.19529378149639,0.6730248798967358
EUVP,256,256,14.991274851227438,0.6708640196446201
EUVP,256,256,18.210023570721546,0.8177285790905002
EUVP,256,256,21.186768913258565,0.845035168597645
EUVP,256,256,18.792323964867556,0.7828181362600654
EUVP,256,256,18.665443767557132,0.8434327058391381
EUVP,256,256,16.827506224725497,0.7779927416659252
EUVP,256,256,18.59242601690907,0.7606312933965206
EUVP,256,256,19.31480376071373,0.7474663690080301
EUVP,256,256,17.676818330926963,0.7584001505762212
EUVP,256,256,14.718718536426705,0.7504310182228121
EUVP,256,256,17.032150353396496,0.7778330099345817
EUVP,256,256,16.186360076680618,0.7433397289449242
EUVP,256,256,18.02173795642471,0.7660262500403142
EUVP,256,256,18.256809660238368,0.779349652348333
EUVP,256,256,13.839495105288226,0.6713982359846749
EUVP,256,256,20.162585385712887,0.8935983310886962
EUVP,256,256,19.36717521376207,0.5785746650773164
EUVP,256,256,15.676865915002978,0.6736642315204806
EUVP,256,256,17.147069802923898,0.7963799715804648
EUVP,256,256,18.905767425001322,0.7124578952387095
EUVP,256,256,17.634996739043544,0.7274719102090508
EUVP,256,256,16.857408819673807,0.7708097409151309
EUVP,256,256,14.715492657051543,0.8001084630857226
EUVP,256,256,18.926138399710194,0.823085140051313
EUVP,256,256,16.11003225205147,0.7762180468994694
EUVP,256,256,14.721571440536652,0.6155749463006174
EUVP,256,256,16.242676150368684,0.7686531927898995
EUVP,256,256,20.329502771708064,0.8467710007964558
EUVP,256,256,15.907563766914926,0.6884895811544753
EUVP,256,256,17.260728391689792,0.7681446663916831
EUVP,256,256,18.734830331898657,0.791720289656741
EUVP,256,256,16.969783962154548,0.792689523490695
EUVP,256,256,16.10438148151963,0.7391902057279692
EUVP,256,256,13.566893396765767,0.6573592010206942
EUVP,256,256,18.38223688805064,0.7802063941604781
EUVP,256,256,16.19564656817987,0.7457957677532971
EUVP,256,256,16.45697969563807,0.7548567732016909
EUVP,256,256,15.500733337518277,0.6635657637379985
EUVP,256,256,11.483594550584137,0.5220962660975793
EUVP,256,256,17.68501136477671,0.7542025821705834
EUVP,256,256,18.136767543547933,0.7504109619481346
EUVP,256,256,14.61367950544121,0.7328639000489477
EUVP,256,256,20.921575717523716,0.7898305183444752
EUVP,256,256,19.592363930611313,0.8297180242716936
EUVP,256,256,14.712538380582345,0.6766771873146259
EUVP,256,256,14.358589703251884,0.7139491948842535
EUVP,256,256,17.660560749478442,0.7353604770189532
EUVP,256,256,15.541767236816346,0.7455850054229668
EUVP,256,256,17.25157487719638,0.7872202130761125
EUVP,256,256,15.090971897079609,0.7275390090768509
EUVP,256,256,18.95142136876395,0.848085861118963
EUVP,256,256,13.008720857089704,0.7210874964272809
EUVP,256,256,21.552876796616612,0.8606596371210343
EUVP,256,256,12.272388974125999,0.6543161822954984
EUVP,256,256,19.02287428414381,0.8281270599942155
EUVP,256,256,16.79876503501986,0.7689020859407002
EUVP,256,256,16.091185309247166,0.7160351921855598
EUVP,256,256,15.843962061680482,0.790710971105152
EUVP,256,256,16.66817544211134,0.7966259008082798
EUVP,256,256,16.873708702997288,0.7170625355635459
EUVP,256,256,14.197837076069417,0.6964166973734555
EUVP,256,256,19.288060249494393,0.7784656176032771
EUVP,256,256,19.50565127117078,0.7473476426004919
EUVP,256,256,20.170614572376707,0.7973540212037115
EUVP,256,256,17.26214969179824,0.719575862965426
EUVP,256,256,13.474856991561063,0.5925166748492715
EUVP,256,256,15.906028128332746,0.7349911928148564
EUVP,256,256,15.61730171023903,0.7709437689304667
EUVP,256,256,15.928191912730494,0.6798397598404381
EUVP,256,256,14.236479280594626,0.7978933631888254
EUVP,256,256,22.939551300972404,0.7306272328966283
EUVP,256,256,15.963125091715227,0.7891637223608085
EUVP,256,256,14.446176944320133,0.6961446260980249
EUVP,256,256,14.383291413864791,0.6847405891169224
EUVP,256,256,20.022839798096207,0.8477162548466207
EUVP,256,256,19.971868900212783,0.642104211544325
EUVP,256,256,16.85085015571052,0.789445583498169
EUVP,256,256,18.085989824337364,0.8026232719236721
EUVP,256,256,12.363134588273235,0.5704623020869296
EUVP,256,256,15.69730861672302,0.7780882200069018
EUVP,256,256,17.119465683968937,0.768845694248122
EUVP,256,256,15.323949027257253,0.7074758989325888
EUVP,256,256,18.944994890888236,0.8120888644780219
EUVP,256,256,20.411651392787576,0.772863851302613
EUVP,256,256,16.955565257463686,0.7823036119370506
EUVP,256,256,15.712224294105496,0.812395308007163
EUVP,256,256,15.05647099358046,0.5940826539058388
EUVP,256,256,16.60081723165087,0.8064922213261193
EUVP,256,256,18.574482558216843,0.694979933493913
EUVP,256,256,19.960394846993143,0.8005467692871638
EUVP,256,256,13.358299379479186,0.7332311538193049
EUVP,256,256,17.03625286490475,0.8461778993403858
EUVP,256,256,15.958016686056949,0.6807309198680102
EUVP,256,256,17.460241688463757,0.8063970796588397
EUVP,256,256,15.244294574192308,0.7335278615302436
EUVP,256,256,16.91494574562569,0.7152624932236823
EUVP,256,256,14.102536271159178,0.6724630177413208
EUVP,256,256,17.5048823860263,0.7361550639651596
EUVP,256,256,18.807314861221002,0.7918468457705075
EUVP,256,256,17.15948055032715,0.6635955712832303
EUVP,256,256,17.65235370034517,0.7692437498206744
EUVP,256,256,20.37614026792259,0.7641519216079243
EUVP,256,256,18.365438682982656,0.8290860333662889
EUVP,256,256,21.23642828830984,0.7935786672610314
EUVP,256,256,14.947965801406049,0.6889777476565064
EUVP,256,256,15.429133138700433,0.8014350380399731
EUVP,256,256,17.41769111281013,0.8419361470703737
EUVP,256,256,17.637997410695135,0.8049523221373587
EUVP,256,256,22.324628375758024,0.8350777217601535
EUVP,256,256,13.304089310420547,0.6149197583732775
EUVP,256,256,16.1409718266161,0.7573742250612555
EUVP,256,256,16.05495502212186,0.5686012154118006
EUVP,256,256,17.000366776604718,0.7571721104721506
EUVP,256,256,16.790584255130113,0.6320425962148972
EUVP,256,256,13.715127335014854,0.7144982032105349
EUVP,256,256,17.826137121675472,0.7235250311388924
EUVP,256,256,18.25672691144889,0.862642264482866
EUVP,256,256,14.613597372568876,0.6801059024738473
EUVP,256,256,18.01675877277106,0.8237704565303368
EUVP,256,256,14.738298973427305,0.7634889796943495
EUVP,256,256,17.27578353450288,0.7549058975775363
EUVP,256,256,17.357316450991082,0.7015215566833888
EUVP,256,256,16.434383177735434,0.7074742824202899
EUVP,256,256,18.090614957507064,0.7764396733147167
EUVP,256,256,21.00091437547283,0.7432386876297153
EUVP,256,256,12.722851369939809,0.6172686011060239
EUVP,256,256,14.083675707575798,0.648982307658473
EUVP,256,256,17.07493583883021,0.7545053772044986
EUVP,256,256,17.342816666400573,0.6900888447126562
EUVP,256,256,12.56398770929474,0.6031291379757687
EUVP,256,256,16.227291617936878,0.7788184557369145
EUVP,256,256,17.88077917654549,0.7740296643978346
EUVP,256,256,15.579490800465543,0.742499481674986
EUVP,256,256,18.711779709498902,0.6515305153070123
EUVP,256,256,16.28693636193653,0.6772843002469541
EUVP,256,256,15.097380899083557,0.5615689421880989
EUVP,256,256,15.797320835146,0.7161302176043748
EUVP,256,256,17.088803706671,0.7278484136737609
EUVP,256,256,18.07054289411559,0.8045984582742861
EUVP,256,256,15.326091266881892,0.6259937027882249
EUVP,256,256,19.705926233824993,0.640912581238236
EUVP,256,256,14.237372505921009,0.6996528367266944
EUVP,256,256,16.134034782068714,0.6486594157789936
EUVP,256,256,14.044840307582088,0.7251925844017291
EUVP,256,256,20.39449874684206,0.836902052281025
EUVP,256,256,9.63595975782987,0.413011660957535
EUVP,256,256,18.80370067055606,0.8503306549496306
EUVP,256,256,19.193871940864888,0.7798952788093771
EUVP,256,256,15.25135287820393,0.7562971929336436
EUVP,256,256,15.556556241944326,0.7633290937343814
EUVP,256,256,13.747120757057365,0.6073727472658585
EUVP,256,256,16.839260478841418,0.7814682529404268
EUVP,256,256,16.01992439999373,0.7367364777090647
EUVP,256,256,17.058748315491744,0.8206008995033481
EUVP,256,256,18.86725343903522,0.8185199989730106
EUVP,256,256,19.103896817453293,0.7663188413956826
EUVP,256,256,18.321843244896463,0.6747538671429844
EUVP,256,256,17.701454452906468,0.7874910446453077
EUVP,256,256,14.783921944399692,0.7511793562021513
EUVP,256,256,15.361506126363329,0.692510358994189
EUVP,256,256,15.565723138353603,0.714079029711742
EUVP,256,256,17.287659435002944,0.7945729414859044
EUVP,256,256,17.939079628442315,0.7510755395214669
EUVP,256,256,19.42063902098229,0.7388585798573648
EUVP,256,256,19.132516988081715,0.7156150249779761
EUVP,256,256,17.16262772505976,0.6010171200547779
EUVP,256,256,14.29643167765758,0.7455917907721457
EUVP,256,256,13.304204557231875,0.6610174165144581
EUVP,256,256,10.95778021334758,0.4207569980157519
EUVP,256,256,14.190802002923373,0.7211311614352351
EUVP,256,256,15.441464284799842,0.7513241066042379
EUVP,256,256,14.827558201505171,0.6576139473119749
EUVP,256,256,10.994256966475287,0.6042625257269832
EUVP,256,256,16.922895880482365,0.7406562373307152
EUVP,256,256,18.382051563615512,0.746763670851793
EUVP,256,256,15.994640708365104,0.7659493513245302
EUVP,256,256,13.195321152294943,0.6148198702682072
EUVP,256,256,18.253490440136325,0.7370264815755414
EUVP,256,256,14.933355245595308,0.7518129505650902
EUVP,256,256,19.747524209825876,0.7244288295681135
EUVP,256,256,16.564483715555106,0.7163852447087651
EUVP,256,256,19.44538134404652,0.814771142220455
EUVP,256,256,12.820923505360359,0.6332160953477942
EUVP,256,256,18.750185772288017,0.6686109347576389
EUVP,256,256,17.280618755402852,0.791829249358133
EUVP,256,256,18.05346160007022,0.8144324502243393
EUVP,256,256,14.698528103166398,0.7505255309704625
EUVP,256,256,17.348633744562687,0.7918265570756172
EUVP,256,256,19.05370101074046,0.8458957289562662
EUVP,256,256,20.215439151001537,0.8487041945241449
EUVP,256,256,18.874259353023042,0.795336745155799
EUVP,256,256,14.50261312028892,0.6647879780179683
EUVP,256,256,18.613293354297607,0.8152912558078139
EUVP,256,256,20.890838155867037,0.8098136577268881
EUVP,256,256,17.585254554757974,0.6598509709186976
EUVP,256,256,19.009161325592338,0.7174083236696368
EUVP,256,256,15.927999434834113,0.680942250840887
EUVP,256,256,15.5766038892252,0.5909134442727557
EUVP,256,256,15.507449985876114,0.8077517577690551
EUVP,256,256,15.02130071391777,0.6302145697877356
EUVP,256,256,15.08004376652911,0.7792326644476226
EUVP,256,256,19.67727348812722,0.8135288040594686
EUVP,256,256,14.814448605168115,0.7186148716503739
EUVP,256,256,15.342445406383803,0.6818889846232921
EUVP,256,256,20.105239344332205,0.788179962143228
EUVP,256,256,14.346301621196735,0.8209602449206758
EUVP,256,256,15.783363344423096,0.72266406481623
EUVP,256,256,17.418899545869348,0.7460694340293124
EUVP,256,256,16.88160214510323,0.7253083715390711
EUVP,256,256,15.37519471779605,0.7687741523651779
EUVP,256,256,19.61175536649631,0.7586667112036652
EUVP,256,256,22.98242955920818,0.7775412367673896
EUVP,256,256,18.886828129072256,0.8349557986878163
EUVP,256,256,16.737662682624006,0.7904828792945052
EUVP,256,256,22.440306964038985,0.7643020217566944
EUVP,256,256,17.13860847205356,0.7463910254064801
EUVP,256,256,16.152802311172053,0.6302516283907749
EUVP,256,256,16.5641388374954,0.7438214735526046
EUVP,256,256,13.328055478284346,0.6313803686678666
EUVP,256,256,10.897958629029505,0.5450946282666403
EUVP,256,256,19.259292759970027,0.8063110951760323
EUVP,256,256,16.631128385565837,0.6762224688799963
EUVP,256,256,14.940078913970227,0.7065109418479293
EUVP,256,256,18.666232082367017,0.6702801658196244
EUVP,256,256,15.924204095754753,0.7409080545244359
EUVP,256,256,11.000266128264077,0.7094982550381824
EUVP,256,256,16.581570158160496,0.7497737594908632
EUVP,256,256,16.372258921297817,0.5391844732528376
EUVP,256,256,14.800838734778816,0.7473491118689869
EUVP,256,256,18.886680541222013,0.8498996589416051
EUVP,256,256,16.27841834048877,0.6879237905656447
EUVP,256,256,14.259808902810622,0.6026745234090781
EUVP,256,256,17.586194846348164,0.7007554523420007
EUVP,256,256,16.566567226531916,0.6769295215371596
EUVP,256,256,15.454256098651129,0.6623771012713545
EUVP,256,256,16.336810977999964,0.7262873257366301
EUVP,256,256,20.06426076801712,0.7300731914317894
EUVP,256,256,16.51085138812432,0.6491889583147664
EUVP,256,256,16.535157743089282,0.7471285626578995
EUVP,256,256,14.612304001868743,0.6623752953227479
EUVP,256,256,14.682502349947002,0.7073332239273262
EUVP,256,256,18.137934559516744,0.7176355325471167
EUVP,256,256,16.516202923242396,0.7846298263377992
EUVP,256,256,18.189239822459914,0.793159630075036
EUVP,256,256,15.264214277779278,0.6483084960377434
EUVP,256,256,15.974290102881493,0.6776412436928713
EUVP,256,256,15.922617632604359,0.6884592215158087
EUVP,256,256,16.460944222951454,0.7237693588102626
EUVP,256,256,18.488360016184554,0.7157380136122026
EUVP,256,256,19.643126595051406,0.7358765880109268
EUVP,256,256,12.671093808923597,0.5284644099014102
EUVP,256,256,16.766319666820355,0.7121046783826346
EUVP,256,256,14.192193519809887,0.6487837737691975
EUVP,256,256,12.387225731922957,0.6867395766227324
EUVP,256,256,16.238442477079207,0.7324441083919573
EUVP,256,256,17.18399116045135,0.7561035157446708
EUVP,256,256,16.577303764360188,0.8083469944863851
EUVP,256,256,13.085933917610117,0.5766092823711672
EUVP,256,256,17.898531592146668,0.7307485897264697
EUVP,256,256,12.531251437846871,0.5477533845077255
EUVP,256,256,18.30843091546801,0.8225766834587849
EUVP,256,256,16.157082558529467,0.7275997622415161
EUVP,256,256,19.01848665585645,0.8290547059571954
EUVP,256,256,19.824375749921426,0.7820410226071367
EUVP,256,256,18.6503581427132,0.8260760054967139
EUVP,256,256,18.205418002391887,0.7190394698719459
EUVP,256,256,19.470498902951178,0.7845859249252883
EUVP,256,256,14.818005989551317,0.5838187711111117
EUVP,256,256,15.492434459345525,0.6776358301588582
EUVP,256,256,15.997083235170713,0.7478440005985845
EUVP,256,256,15.555000618166229,0.6640981820460335
EUVP,256,256,17.39164354806288,0.8191027290027281
EUVP,256,256,13.982794979258372,0.6357836755664927
EUVP,256,256,13.636752621661294,0.6153527514380235
EUVP,256,256,18.710767434116626,0.7984329727981705
EUVP,256,256,19.163625604468038,0.7075652878984026
EUVP,256,256,11.74368316497355,0.6135176553119501
EUVP,256,256,11.647072225526852,0.6801316129418115
EUVP,256,256,19.398439788356963,0.6863789712184283
EUVP,256,256,17.12914632403131,0.8518478089069291
EUVP,256,256,16.346101142015716,0.7607089248880881
EUVP,256,256,11.530608166427774,0.6228637224572598
EUVP,256,256,14.775858250158723,0.6968882795637158
EUVP,256,256,21.561628561445335,0.7678739636325309
EUVP,256,256,18.207843761455212,0.8042500337040743
EUVP,256,256,14.65091734446634,0.6302177811840383
EUVP,256,256,17.445526696276772,0.6625138354641789
EUVP,256,256,14.198599960517475,0.7570492174430722
EUVP,256,256,22.289911917272324,0.7178906583877231
EUVP,256,256,17.08766680443174,0.7748143472190848
EUVP,256,256,17.096693940736756,0.7992813606477496
EUVP,256,256,18.998993958541913,0.8000493169692726
EUVP,256,256,21.0959340692307,0.7751199899914117
EUVP,256,256,13.434228511679194,0.6146900800074685
EUVP,256,256,19.274350116201045,0.796351730728014
EUVP,256,256,18.717124089278997,0.722903883963939
EUVP,256,256,19.375270575014802,0.8299578148128944
EUVP,256,256,17.686656526264855,0.6864800334212159
EUVP,256,256,15.355362002287006,0.7139220708326102
EUVP,256,256,18.905785036901776,0.8566577817542852
EUVP,256,256,18.940071627763263,0.8241192989193209
EUVP,256,256,14.607804178523926,0.7452504668292844
EUVP,256,256,17.27966370054958,0.7178447949521312
EUVP,256,256,14.602896911930689,0.7622030984110797
EUVP,256,256,16.49148779436407,0.7760113340601748
EUVP,256,256,16.183944178618667,0.7795875414494996
EUVP,256,256,20.029969579691567,0.7959532833729206
EUVP,256,256,13.427767801463526,0.6343651465935346
EUVP,256,256,16.496036640301664,0.7579879112398474
EUVP,256,256,14.581380889528486,0.6190220286825846
EUVP,256,256,18.31275719280232,0.7882013433000838
EUVP,256,256,14.951329096136996,0.6748828437733381
EUVP,256,256,11.470739015787403,0.548946267607903
EUVP,256,256,15.983295688288388,0.6418081713333096
EUVP,256,256,17.579093008623058,0.4303048501449726
EUVP,256,256,13.743044708551327,0.7229093794454649
EUVP,256,256,15.537045044871045,0.7016314305252379
EUVP,256,256,13.207578302951195,0.745929552553032
EUVP,256,256,20.206659911774565,0.832686212146045
EUVP,256,256,16.93961794782315,0.7436545324362771
EUVP,256,256,16.99016833585468,0.6447891833277625
EUVP,256,256,17.49853528841138,0.7309706263346528
EUVP,256,256,12.053061006866098,0.6421422614118192
EUVP,256,256,13.037163454240194,0.5613400101358249
EUVP,256,256,18.245791463294776,0.7175560565922993
EUVP,256,256,18.361457410846576,0.6628595197229072
EUVP,256,256,18.050816417046786,0.7984743637245924
EUVP,256,256,17.888399919037518,0.7965172006247729
EUVP,256,256,19.669367090229947,0.7600848358118019
EUVP,256,256,18.06747177600996,0.7477555318684818
EUVP,256,256,18.603733926019267,0.7874753993322013
EUVP,256,256,18.9936247041468,0.7745442499817435
EUVP,256,256,15.453324920571173,0.6748588927729374
EUVP,256,256,17.39050220711007,0.7255950983930957
EUVP,256,256,17.591746577911103,0.8345524067723794
EUVP,256,256,16.957449686441077,0.7311294234208346
EUVP,256,256,17.800323933856884,0.7605139339030421
EUVP,256,256,17.060480536175632,0.6926543195720757
EUVP,256,256,17.167330578667986,0.6382830129497622
EUVP,256,256,18.861265819921616,0.7249297870833132
EUVP,256,256,18.739451148703566,0.8461350870450445
EUVP,256,256,13.309974280147747,0.6096166311151167
EUVP,256,256,14.069789537597007,0.6398369398484621
EUVP,256,256,19.04807312481473,0.7893649187644728
EUVP,256,256,17.134573034076045,0.6839811119267548
EUVP,256,256,17.40787053566461,0.7736156901107426
EUVP,256,256,18.398366687268627,0.804828237850637
EUVP,256,256,21.620917645882297,0.8100792378924108
EUVP,256,256,19.161110377371003,0.7789988720490082
EUVP,256,256,15.498474856037241,0.7863862243507141
EUVP,256,256,18.886444526757877,0.7486047070614191
EUVP,256,256,17.87519113512706,0.7923489988304144
EUVP,256,256,20.530271798315177,0.780044833976782
EUVP,256,256,13.550473368691646,0.6437097273823921
EUVP,256,256,13.237079736075383,0.6650943633784384
EUVP,256,256,17.558508127197488,0.7787620254357618
EUVP,256,256,18.67533798782152,0.7005022277476342
EUVP,256,256,13.859229363579233,0.6258493833086805
EUVP,256,256,14.256761377560762,0.7972160994671844
EUVP,256,256,20.845089066387516,0.8294578908462004
EUVP,256,256,15.99220800528842,0.709782379257455
EUVP,256,256,19.653301508686774,0.8101727924675028
EUVP,256,256,17.57268264157108,0.7629997858253637
EUVP,256,256,18.88067746385505,0.845764225433661
EUVP,256,256,19.05656479324912,0.7471409618653997
EUVP,256,256,15.856829902474558,0.7543836855034843
EUVP,256,256,13.645057567534662,0.5955018353436522
EUVP,256,256,16.956164061112645,0.7772685928168408
EUVP,256,256,19.531556035908473,0.8678550185792545
EUVP,256,256,14.290450487852329,0.6905204647807278
EUVP,256,256,15.601293493336252,0.7540267741405193
EUVP,256,256,16.81232349136253,0.7132007155174459
EUVP,256,256,14.249699060872985,0.7055741894847904
EUVP,256,256,16.374657261876365,0.7418759537506684
EUVP,256,256,19.994058639583855,0.8400190389344501
EUVP,256,256,23.384483709788615,0.519209733582541
EUVP,256,256,18.287981345905017,0.7515366825049629
EUVP,256,256,22.016711755933397,0.5241113057576083
EUVP,256,256,18.3322622334147,0.773872279506454
EUVP,256,256,15.881021696652144,0.7316960432599576
EUVP,256,256,16.844074658904173,0.7451631927136395
EUVP,256,256,19.14866276820043,0.7736300907147678
EUVP,256,256,12.67361774276514,0.6188150755429978
EUVP,256,256,13.525768958850362,0.625309609843066
EUVP,256,256,16.992101016059213,0.7544463636491091
EUVP,256,256,14.442201848624201,0.6919485741134217
EUVP,256,256,18.896569678198137,0.7165052309133463
EUVP,256,256,18.367573657770674,0.7807937995455846
EUVP,256,256,18.487866985611596,0.822415902826615
EUVP,256,256,17.669109054797996,0.8049755243502567
